datetime,co2content,temperature
2023-12-19 00:57:43,753.07,19.32
2023-12-19 01:09:57,748.76,19.33
2023-12-19 01:22:11,741.3,19.32
2023-12-19 01:34:25,738.84,19.32
2023-12-19 01:46:39,726.38,19.3
2023-12-19 01:58:53,722.69,19.28
2023-12-19 02:11:07,720.84,19.28
2023-12-19 02:23:21,711.92,19.27
2023-12-19 02:35:35,704.07,19.25
2023-12-19 02:47:49,700.76,19.24
2023-12-19 03:00:03,698.07,19.24
2023-12-19 03:12:17,684.84,19.24
2023-12-19 03:24:31,679.0,19.25
2023-12-19 03:36:45,676.84,19.23
2023-12-19 03:48:59,669.0,19.24
2023-12-19 04:01:13,667.61,19.27
2023-12-19 04:13:27,662.07,19.26
2023-12-19 04:25:41,652.76,19.27
2023-12-19 04:37:55,651.07,19.29
2023-12-19 04:50:09,645.23,19.28
2023-12-19 05:02:23,641.84,19.28
2023-12-19 05:14:37,638.23,19.23
2023-12-19 05:26:51,630.15,19.23
2023-12-19 05:39:05,627.3,19.25
2023-12-19 05:51:19,611.53,19.28
2023-12-19 06:03:33,606.0,19.28
2023-12-19 06:15:47,611.84,19.26
2023-12-19 06:28:01,600.53,19.24
2023-12-19 06:40:15,598.23,19.27
2023-12-19 06:52:29,588.3,19.27
2023-12-19 07:04:43,587.53,19.26
2023-12-19 07:16:57,574.61,19.25
2023-12-19 07:29:11,573.38,19.23
2023-12-19 07:41:25,577.84,19.23
2023-12-19 07:53:39,569.15,19.22
2023-12-19 08:05:53,566.3,19.23
2023-12-19 08:18:07,577.46,19.24
2023-12-19 08:30:21,747.3,19.26
2023-12-19 08:42:36,1023.23,19.37
2023-12-19 08:54:50,1331.92,19.52
2023-12-19 09:07:04,1640.84,19.69
2023-12-19 09:19:17,1924.23,19.75
2023-12-19 09:31:31,2266.23,19.84
2023-12-19 09:43:49,2537.15,19.9
2023-12-19 09:56:00,2687.23,19.95
2023-12-19 10:08:14,2719.53,19.9
2023-12-19 10:20:31,2765.84,19.84
2023-12-19 10:40:14,3182.84,19.96
2023-12-19 10:52:28,2833.0,20.01
2023-12-19 11:04:42,2442.69,20.02
2023-12-19 11:16:56,2865.0,20.14
2023-12-19 11:29:11,3195.53,20.25
2023-12-19 11:41:28,3164.53,20.12
2023-12-19 11:53:39,1259.07,19.09
2023-12-19 12:05:53,801.76,18.52
2023-12-19 12:18:07,745.61,18.54
2023-12-19 12:30:21,704.38,18.64
2023-12-19 12:42:34,701.07,18.84
2023-12-19 12:54:49,874.23,18.94
2023-12-19 13:07:03,1363.53,19.32
2023-12-19 13:19:17,1750.15,19.7
2023-12-19 13:31:31,2102.69,19.98
2023-12-19 13:43:45,2192.76,20.15
2023-12-19 13:55:59,2038.3,20.14
2023-12-19 14:08:13,1920.69,20.06
2023-12-19 14:20:27,1822.07,20.01
2023-12-19 14:32:41,1716.23,19.94
2023-12-19 14:44:55,1676.38,19.91
2023-12-19 15:00:19,1628.46,19.92
2023-12-19 15:12:33,1604.07,19.91
2023-12-19 15:24:47,1577.15,19.88
2023-12-19 15:37:01,1549.3,19.85
2023-12-19 15:49:15,1522.46,19.82
2023-12-19 16:01:29,1484.84,19.79
2023-12-19 16:13:43,1460.07,19.79
2023-12-19 16:25:57,1427.61,19.75
2023-12-19 16:38:11,1411.53,19.73
2023-12-19 16:50:25,1393.0,19.72
2023-12-19 17:02:39,1376.92,19.72
2023-12-19 17:14:53,1356.53,19.68
2023-12-19 17:27:07,1328.76,19.67
2023-12-19 17:39:21,1311.15,19.66
2023-12-19 17:51:35,1299.15,19.66
2023-12-19 18:03:49,1281.53,19.65
2023-12-19 18:16:03,1262.0,19.67
2023-12-19 18:28:17,1237.23,19.65
2023-12-19 18:40:31,1219.15,19.64
2023-12-19 18:52:45,1205.07,19.65
2023-12-19 19:04:59,1186.38,19.64
2023-12-19 19:17:12,1167.84,19.63
2023-12-19 19:29:27,1151.46,19.6
2023-12-19 19:41:41,1138.92,19.61
2023-12-19 19:53:55,1126.76,19.62
2023-12-19 20:06:09,1116.76,19.62
2023-12-19 20:18:23,1105.92,19.62
2023-12-19 20:30:40,1100.76,19.62
2023-12-19 20:42:51,1094.92,19.6
2023-12-19 20:55:05,1088.07,19.59
2023-12-19 21:07:19,1071.61,19.59
2023-12-19 21:19:33,1058.92,19.62
2023-12-19 21:31:47,1057.92,19.62
2023-12-19 21:44:01,1052.76,19.61
2023-12-19 21:56:15,1041.15,19.59
2023-12-19 22:13:50,1022.07,19.59
2023-12-19 22:26:04,1026.07,19.59
2023-12-19 22:38:17,1017.76,19.58
2023-12-19 22:50:31,1005.69,19.59
2023-12-19 23:02:46,1005.07,19.6
2023-12-19 23:15:02,999.53,19.57
2023-12-19 23:27:13,991.61,19.56
2023-12-19 23:39:27,988.23,19.56
2023-12-19 23:51:41,978.92,19.55
2023-12-20 00:03:55,972.07,19.56
2023-12-20 00:16:09,968.61,19.57
2023-12-20 00:28:23,971.53,19.57
2023-12-20 00:40:37,965.61,19.56
2023-12-20 00:52:51,952.76,19.58
2023-12-20 01:05:05,948.15,19.57
2023-12-20 01:17:19,943.23,19.57
2023-12-20 01:29:33,934.92,19.58
2023-12-20 01:41:47,927.46,19.55
2023-12-20 01:54:04,916.61,19.57
2023-12-20 02:06:15,924.61,19.59
2023-12-20 02:18:29,912.15,19.56
2023-12-20 02:30:43,911.61,19.58
2023-12-20 02:43:00,907.38,19.59
2023-12-20 02:55:11,894.38,19.6
2023-12-20 03:07:25,877.07,19.6
2023-12-20 03:19:38,876.46,19.59
2023-12-20 03:31:53,868.69,19.59
2023-12-20 03:44:07,861.3,19.6
2023-12-20 03:56:21,859.46,19.59
2023-12-20 04:08:35,849.07,19.59
2023-12-20 04:20:49,845.15,19.61
2023-12-20 04:33:03,839.07,19.59
2023-12-20 04:45:17,829.84,19.57
2023-12-20 04:57:31,821.38,19.57
2023-12-20 05:09:45,811.76,19.56
2023-12-20 05:21:59,811.61,19.56
2023-12-20 05:34:16,799.46,19.58
2023-12-20 05:46:27,796.3,19.6
2023-12-20 05:58:41,781.61,19.59
2023-12-20 06:10:55,770.46,19.58
2023-12-20 06:23:09,766.38,19.56
2023-12-20 06:35:23,755.92,19.54
2023-12-20 06:47:37,748.61,19.54
2023-12-20 06:59:51,743.92,19.53
2023-12-20 07:12:05,731.69,19.53
2023-12-20 07:24:19,723.76,19.54
2023-12-20 07:36:33,716.84,19.54
2023-12-20 07:48:47,714.38,19.53
2023-12-20 08:01:01,707.84,19.53
2023-12-20 08:13:15,700.61,19.54
2023-12-20 08:25:29,783.38,19.56
2023-12-20 08:37:44,1026.69,19.67
2023-12-20 08:49:58,1307.23,19.76
2023-12-20 09:02:12,1578.15,19.88
2023-12-20 09:14:26,1838.3,19.96
2023-12-20 09:26:40,2111.0,20.03
2023-12-20 09:38:54,2352.53,20.03
2023-12-20 09:51:08,2730.07,20.12
2023-12-20 10:03:22,2732.53,20.15
2023-12-20 10:15:36,2703.3,20.08
2023-12-20 10:27:51,2687.3,19.94
2023-12-20 10:40:05,2626.84,19.87
2023-12-20 10:52:19,2775.76,19.92
2023-12-20 11:04:33,2960.84,20.06
2023-12-20 11:16:50,3052.53,20.07
2023-12-20 11:29:01,3427.3,20.15
2023-12-20 11:41:15,2618.76,19.87
2023-12-20 11:53:35,1221.3,19.27
2023-12-20 12:05:43,912.92,19.08
2023-12-20 12:17:58,1179.61,19.37
2023-12-20 12:30:12,1555.92,19.76
2023-12-20 12:42:25,1911.46,20.03
2023-12-20 12:54:40,2058.92,20.17
2023-12-20 13:06:54,2009.46,20.19
2023-12-20 13:19:08,1939.38,20.1
2023-12-20 13:31:22,1854.15,20.05
2023-12-20 13:43:39,1789.46,20.0
2023-12-20 13:55:50,1721.23,19.91
2023-12-20 14:08:07,1680.76,19.91
2023-12-20 14:20:18,1666.15,19.86
2023-12-20 14:32:32,1642.0,19.79
2023-12-20 14:44:46,1608.69,19.76
2023-12-20 14:57:00,1597.61,19.72
2023-12-20 15:09:14,1569.61,19.66
2023-12-20 15:21:28,1551.84,19.63
2023-12-20 15:33:42,1528.0,19.58
2023-12-20 15:45:56,1509.53,19.53
2023-12-20 15:58:10,1486.07,19.5
2023-12-20 16:10:24,1469.23,19.46
2023-12-20 16:22:38,1446.92,19.39
2023-12-20 16:34:52,1413.53,19.35
2023-12-20 16:47:06,1393.38,19.3
2023-12-20 16:59:20,1377.23,19.27
2023-12-20 17:11:41,1371.23,19.23
2023-12-20 17:23:48,1347.46,19.19
2023-12-20 17:36:02,1345.38,19.13
2023-12-20 17:48:16,1331.07,19.1
2023-12-20 18:00:31,1311.76,19.06
2023-12-20 18:12:48,1288.53,19.03
2023-12-20 18:24:58,1280.38,19.01
2023-12-20 18:37:12,1271.23,18.98
2023-12-20 18:49:27,1254.0,18.96
2023-12-20 19:01:41,1239.07,18.91
2023-12-20 19:13:58,1213.15,18.89
2023-12-20 19:26:09,1198.07,18.87
2023-12-20 19:38:23,1166.53,18.84
2023-12-20 19:50:40,1146.38,18.79
2023-12-20 20:02:50,1150.92,18.75
2023-12-20 20:15:05,1138.61,18.72
2023-12-20 20:27:19,1117.15,18.72
2023-12-20 20:39:33,1104.92,18.69
2023-12-20 20:51:47,1082.76,18.66
2023-12-20 21:04:00,1065.53,18.64
2023-12-20 21:16:15,1048.0,18.62
2023-12-20 21:28:28,1030.3,18.61
2023-12-20 21:40:43,1017.69,18.56
2023-12-20 21:53:00,995.3,18.52
2023-12-20 22:05:10,980.3,18.51
2023-12-20 22:17:25,961.69,18.49
2023-12-20 22:29:39,967.76,18.47
2023-12-20 22:41:52,949.07,18.42
2023-12-20 22:54:07,940.84,18.39
2023-12-20 23:06:21,926.15,18.38
2023-12-20 23:18:35,913.53,18.33
2023-12-20 23:30:49,912.84,18.29
2023-12-20 23:43:03,888.69,18.31
